Customer_ID,Customer_Name,Market,Recommendation1,Recommendation2,Recommendation3,Recommendation4,Recommendation5
RH-19510,Rick Huthwaite,LATAM,"Accos Paper Clips, Metal","Stockwell Paper Clips, Bulk Pack","Stockwell Clamps, Assorted Sizes","Cardinal Binder, Recycled","Hoover Stove, Black"
RH-19510,Rick Huthwaite,US,Staples,Space Solutions Commercial Steel Shelving,Fellowes PB200 Plastic Comb Binding Machine,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Revere Boxed Rubber Bands by Revere
RH-19555,Ritsa Hightower,APAC,"Deflect-O Door Stop, Erganomic","Hewlett Ink, Laser","StarTech Printer, Wireless","Smead Folders, Blue","Hon File Folder Labels, Alphabetical"
RH-19555,Ritsa Hightower,EU,"Canon Personal Copier, High-Speed","Cardinal Binding Machine, Economy","Motorola Audio Dock, VoIP","Ibico Hole Reinforcements, Durable","Eldon File Cart, Single Width"
RH-19555,Ritsa Hightower,LATAM,"Nokia Signal Booster, VoIP","Stockwell Paper Clips, Bulk Pack","Accos Paper Clips, Metal","Dania Corner Shelving, Mobile","OIC Paper Clips, Assorted Sizes"
RH-19555,Ritsa Hightower,US,Staples,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Tops Wirebound Message Log Books,Laminate Occasional Tables,ACCOHIDE Binder by Acco
RH-19600,Rob Haberlin,APAC,"Eldon Lockers, Blue","Sharp Wireless Fax, Digital","Harbour Creations Executive Leather Armchair, Black","Cameo Mailers, Security-Tint","SanDisk Mouse, Programmable"
RH-19600,Rob Haberlin,EU,"Canon Personal Copier, High-Speed","Ibico Hole Reinforcements, Durable","Motorola Audio Dock, VoIP","Logitech Keyboard, Programmable","Novimex Executive Leather Armchair, Red"
RH-19600,Rob Haberlin,LATAM,"Stockwell Clamps, Assorted Sizes","Deflect-O Light Bulb, Black","Stockwell Paper Clips, Bulk Pack","Accos Paper Clips, Metal","Cardinal Binder, Recycled"
RH-19600,Rob Haberlin,US,Staples,Fellowes PB200 Plastic Comb Binding Machine,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad"
RH-9495,Rick Hansen,Africa,"Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Ibico Binder, Recycled","Stanley Pencil Sharpener, Water Color","Nokia Speaker Phone, Cordless"
RH-9495,Rick Hansen,EMEA,"Sauder Corner Shelving, Mobile","Rogers Trays, Industrial","Rogers Trays, Wire Frame","Dania 3-Shelf Cabinet, Traditional","Avery Shipping Labels, Laser Printer Compatible"
RH-9510,Rick Huthwaite,Africa,"Elite Ruler, Serrated","Eldon Shelving, Blue","Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Hoover Microwave, White"
RH-9510,Rick Huthwaite,EMEA,"Rogers Trays, Wire Frame","Acco Binder Covers, Clear","Avery Hole Reinforcements, Recycled","Stockwell Staples, Bulk Pack","Stiletto Trimmer, Steel"
RH-9555,Ritsa Hightower,Africa,"Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Ibico Binder, Recycled","Stanley Pencil Sharpener, Water Color","Nokia Speaker Phone, Cordless"
RH-9555,Ritsa Hightower,EMEA,"Harbour Creations Legal Exhibit Labels, Adjustable","Rogers Trays, Wire Frame","Safco Floating Shelf Set, Mobile","Acco Binder Covers, Clear","Avery Hole Reinforcements, Recycled"
RH-9600,Rob Haberlin,Africa,"Hewlett Ink, Laser","Wilson Jones Binder, Durable","Brother Personal Copier, Color","Office Star Swivel Stool, Adjustable","Sanford Canvas, Fluorescent"
RH-9600,Rob Haberlin,Canada,"Stockwell Staples, Metal","Belkin Mouse, Bluetooth","Safco Classic Bookcase, Pine","Harbour Creations Legal Exhibit Labels, 5000 Label Set","Avery Legal Exhibit Labels, 5000 Label Set"
RH-9600,Rob Haberlin,EMEA,"Rogers Trays, Wire Frame","Boston Canvas, Fluorescent","Acco Binder Covers, Clear","Avery Hole Reinforcements, Recycled","Accos Paper Clips, Assorted Sizes"
RK-19300,Ralph Kennedy,APAC,"SanDisk Numeric Keypad, Erganomic","Konica Phone, Wireless","SAFCO Steel Folding Chair, Red","Tenex Box, Industrial","Ibico Binder Covers, Recycled"
RK-19300,Ralph Kennedy,EU,"Wilson Jones Binding Machine, Recycled","Binney & Smith Canvas, Easy-Erase","Enermax Mouse, Erganomic","Cardinal Binder Covers, Economy","Cisco Headset, Full Size"
RK-19300,Ralph Kennedy,LATAM,"Nokia Signal Booster, VoIP","Stockwell Paper Clips, Bulk Pack","Avery 3-Hole Punch, Recycled","Accos Paper Clips, Metal","Dania Corner Shelving, Mobile"
RK-19300,Ralph Kennedy,US,Revere Boxed Rubber Bands by Revere,"Bush Birmingham Collection Bookcase, Dark Cherry",Belkin 7 Outlet SurgeMaster II,"Bevis Oval Conference Table, Walnut",White Computer Printout Paper by Universal
RK-9300,Ralph Kennedy,Africa,"Nokia Speaker Phone, Cordless","Boston Markers, Easy-Erase","StarTech Card Printer, Wireless","Stanley Pencil Sharpener, Water Color","Ames Interoffice Envelope, with clear poly window"
RK-9300,Ralph Kennedy,EMEA,"Eldon Box, Wire Frame","Stanley Sketch Pad, Fluorescent","Fellowes Lockers, Wire Frame","Logitech Keyboard, Bluetooth","Motorola Smart Phone, Full Size"
RL-19615,Rob Lucas,APAC,"Wilson Jones Index Tab, Recycled","SanDisk Note Cards, Premium","Avery Index Tab, Clear","Belkin Keyboard, Programmable","Tenex File Cart, Blue"
RL-19615,Rob Lucas,EU,"Advantus Frame, Durable","Hon Chairmat, Red","Logitech Flash Drive, Bluetooth","Boston Sketch Pad, Blue","Eldon Trays, Wire Frame"
RL-19615,Rob Lucas,LATAM,"Samsung Smart Phone, Cordless","Stockwell Clamps, Assorted Sizes","Accos Paper Clips, Metal","Stockwell Paper Clips, Bulk Pack","Deflect-O Light Bulb, Black"
RL-19615,Rob Lucas,US,Revere Boxed Rubber Bands by Revere,Xerox 1959,Staples,GBC Recycled VeloBinder Covers,White Computer Printout Paper by Universal
RL-9615,Rob Lucas,Africa,"Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Ibico Binder, Recycled","Stanley Pencil Sharpener, Water Color","Nokia Speaker Phone, Cordless"
RL-9615,Rob Lucas,EMEA,"Ibico Binder, Durable","Rogers Trays, Wire Frame","Stiletto Scissors, Serrated","Acco Binder Covers, Clear","Stanley Sketch Pad, Easy-Erase"
RM-19375,Raymond Messe,APAC,"SAFCO Steel Folding Chair, Red","Tenex Box, Industrial","Harbour Creations Chairmat, Red","Green Bar Message Books, 8.5 x 11","Fiskars Scissors, Steel"
RM-19375,Raymond Messe,EU,"Acco 3-Hole Punch, Durable","Brother Fax Machine, Color","Eldon Lockers, Blue","Xerox Message Books, 8.5 x 11","Ikea Stackable Bookrack, Mobile"
RM-19375,Raymond Messe,LATAM,"Enermax Note Cards, Premium","Smead Shelving, Wire Frame","Hon Rocking Chair, Adjustable","Stockwell Clamps, Assorted Sizes","Stockwell Paper Clips, Bulk Pack"
RM-19375,Raymond Messe,US,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Xerox 1988,"Global Value Steno Chair, Gray",Revere Boxed Rubber Bands by Revere,Stockwell Push Pins
RM-19675,Robert Marley,APAC,"Kleencut Trimmer, Steel","SAFCO Steel Folding Chair, Red","Green Bar Cards & Envelopes, Multicolor","Hon Rocking Chair, Red","KitchenAid Stove, Silver"
RM-19675,Robert Marley,EU,"Novimex Executive Leather Armchair, Red","Cisco Headset, Full Size","Canon Personal Copier, High-Speed","Motorola Audio Dock, VoIP","Eldon File Cart, Single Width"
RM-19675,Robert Marley,LATAM,"Lesro Round Table, Rectangular","SAFCO Steel Folding Chair, Set of Two","Avery Hole Reinforcements, Recycled","Belkin Memory Card, Bluetooth","Sanford Highlighters, Fluorescent"
RM-19675,Robert Marley,US,Staples,Stockwell Push Pins,Logitech Desktop MK120 Mouse and keyboard Combo,Ibico Laser Imprintable Binding System Covers,DMI Eclipse Executive Suite Bookcases
RM-19750,Roland Murray,APAC,"Deflect-O Door Stop, Erganomic","Wilson Jones Index Tab, Recycled","Cisco Headset, with Caller ID","Avery Index Tab, Clear","Green Bar Message Books, 8.5 x 11"
RM-19750,Roland Murray,EU,"SanDisk Cards & Envelopes, Premium","Sauder Library with Doors, Traditional","Novimex Shipping Labels, Adjustable","Green Bar Note Cards, Multicolor","Ibico Binding Machine, Durable"
RM-19750,Roland Murray,LATAM,"Stockwell Clamps, Assorted Sizes","Accos Paper Clips, Metal","Stockwell Paper Clips, Bulk Pack","Cardinal Binder, Recycled","Advantus Stacking Tray, Black"
RM-19750,Roland Murray,US,Staples,Mophie Juice Pack Helium for iPhone,Revere Boxed Rubber Bands by Revere,Hon Non-Folding Utility Tables,GBC Recycled VeloBinder Covers
RM-9375,Raymond Messe,Africa,"Rubbermaid Clock, Erganomic","SanDisk Note Cards, Multicolor","Sanford Pens, Water Color","Breville Blender, Silver","Memorex Router, USB"
RM-9375,Raymond Messe,EMEA,"Sauder Corner Shelving, Mobile","Rogers Trays, Industrial","Rogers Trays, Wire Frame","Avery Shipping Labels, Laser Printer Compatible","Stanley Markers, Fluorescent"
RM-9675,Robert Marley,Africa,"Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Ibico Binder, Recycled","Stanley Pencil Sharpener, Water Color","Nokia Speaker Phone, Cordless"
RM-9675,Robert Marley,Canada,"Wilson Jones Binder, Recycled","Cardinal Binder Covers, Recycled","Sanford Canvas, Fluorescent","Kleencut Trimmer, Serrated","Harbour Creations Legal Exhibit Labels, 5000 Label Set"
RM-9675,Robert Marley,EMEA,"Rogers Trays, Wire Frame","Acco Binder Covers, Clear","Stanley Sketch Pad, Easy-Erase","Belkin Keyboard, Erganomic","SanDisk Keyboard, Programmable"
RM-9750,Roland Murray,Africa,"Smead File Cart, Single Width","Cardinal Index Tab, Durable","HP Ink, Color","Smead Round Labels, Alphabetical","Sauder Floating Shelf Set, Mobile"
RM-9750,Roland Murray,EMEA,"SAFCO Swivel Stool, Red","Rogers Trays, Wire Frame","Rubbermaid Light Bulb, Black","Stiletto Box Cutter, Steel","Acco Binder Covers, Clear"
RO-19780,Rose O'Brian,APAC,"Harbour Creations Rocking Chair, Set of Two","Avery 3-Hole Punch, Recycled","SAFCO Steel Folding Chair, Red","Safco Corner Shelving, Traditional","Eldon Lockers, Blue"
RO-19780,Rose O'Brian,EU,"Canon Personal Copier, High-Speed","Acco 3-Hole Punch, Durable","Ibico Index Tab, Clear","Motorola Audio Dock, VoIP","Eldon File Cart, Single Width"
RO-19780,Rose O'Brian,LATAM,"Fiskars Box Cutter, Easy Grip","Novimex Swivel Stool, Red","Stiletto Letter Opener, Steel","Bush Corner Shelving, Traditional","Memorex Mouse, USB"
RO-19780,Rose O'Brian,US,Revere Boxed Rubber Bands by Revere,Avery Recycled Flexi-View Covers for Binding Systems,GBC Recycled VeloBinder Covers,Xerox 1959,"Bevis Oval Conference Table, Walnut"
RO-9780,Rose O'Brian,Africa,"Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Ibico Binder, Recycled","Stanley Pencil Sharpener, Water Color","Nokia Speaker Phone, Cordless"
RO-9780,Rose O'Brian,EMEA,"Konica Phone, Durable","Sanford Sketch Pad, Fluorescent","Eldon Photo Frame, Erganomic","Samsung Headset, VoIP","Avery Binding Machine, Recycled"
RP-19270,Rachel Payne,APAC,"Deflect-O Door Stop, Erganomic","Kraft Clasp Envelope, with clear poly window","Eaton Memo Slips, Multicolor","SAFCO Steel Folding Chair, Red","Belkin Mouse, Programmable"
RP-19270,Rachel Payne,EU,"Canon Personal Copier, High-Speed","Eldon File Cart, Single Width","BIC Canvas, Blue","Motorola Audio Dock, VoIP","Eaton Cards & Envelopes, Premium"
RP-19270,Rachel Payne,LATAM,"Hon Steel Folding Chair, Set of Two","Stanley Sketch Pad, Fluorescent","Ibico Index Tab, Clear","Cameo Clasp Envelope, Security-Tint","Elite Trimmer, Serrated"
RP-19270,Rachel Payne,US,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,GBC Recycled VeloBinder Covers,Xerox 1959,"Global Value Steno Chair, Gray"
RP-19390,Resi Pölking,APAC,"Fiskars Trimmer, Serrated","Enermax Mouse, Bluetooth","SAFCO Steel Folding Chair, Red","Novimex Chairmat, Set of Two","BIC Pens, Water Color"
RP-19390,Resi Pölking,EU,"Acco Index Tab, Economy","Motorola Audio Dock, VoIP","Smead File Cart, Single Width","Okidata Inkjet, Wireless","Avery Index Tab, Clear"
RP-19390,Resi Pölking,LATAM,"Smead File Cart, Single Width","Accos Paper Clips, Metal","Deflect-O Light Bulb, Black","Stockwell Paper Clips, Bulk Pack","Stockwell Clamps, Assorted Sizes"
RP-19390,Resi Pölking,US,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Revere Boxed Rubber Bands by Revere,"Global Value Steno Chair, Gray","Bevis Oval Conference Table, Walnut",Xerox 1959
RP-19855,Roy Phan,APAC,"SAFCO Steel Folding Chair, Red","Tenex Box, Industrial","Eldon Lockers, Blue","Kraft Business Envelopes, Set of 50","SanDisk Memory Card, USB"
RP-19855,Roy Phan,EU,"Stanley Pencil Sharpener, Fluorescent","Canon Personal Copier, High-Speed","Acco 3-Hole Punch, Durable","Motorola Audio Dock, VoIP","Ibico Hole Reinforcements, Durable"
RP-19855,Roy Phan,LATAM,"Elite Shears, High Speed","Cameo Interoffice Envelope, with clear poly window","Advantus Clamps, Assorted Sizes","Stanley Pens, Water Color","Rogers Shelving, Single Width"
RP-19855,Roy Phan,US,Xerox 209,Fellowes PB200 Plastic Comb Binding Machine,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Mophie Juice Pack Helium for iPhone,Rogers Profile Extra Capacity Storage Tub
RP-9270,Rachel Payne,Africa,"Acme Scissors, Easy Grip","Stiletto Ruler, Easy Grip","Eaton Computer Printout Paper, 8.5 x 11","Stanley Pencil Sharpener, Water Color","Ibico Binding Machine, Recycled"
RP-9270,Rachel Payne,EMEA,"Acme Letter Opener, Steel","Rogers Trays, Wire Frame","GlobeWeis Interoffice Envelope, with clear poly window","Acco Binder Covers, Clear","Stanley Pens, Blue"
RP-9390,Resi Pölking,Africa,"Panasonic Receipt Printer, Wireless","Stiletto Ruler, Easy Grip","Eaton Computer Printout Paper, 8.5 x 11","Harbour Creations Chairmat, Adjustable","Office Star Swivel Stool, Set of Two"
RP-9390,Resi Pölking,EMEA,"Rogers Trays, Wire Frame","Acco Binder Covers, Clear","Stanley Sketch Pad, Easy-Erase","SanDisk Keyboard, Programmable","Belkin Keyboard, Erganomic"
RP-9855,Roy Phan,Africa,"Fellowes Shelving, Wire Frame","Acme Shears, Serrated","Boston Markers, Easy-Erase","Green Bar Memo Slips, Multicolor","Fellowes Folders, Blue"
RP-9855,Roy Phan,EMEA,"Rogers Trays, Wire Frame","Acco Binder Covers, Clear","Avery Hole Reinforcements, Recycled","SanDisk Keyboard, Programmable","Smead Box, Single Width"
RR-19315,Ralph Ritter,APAC,"SAFCO Steel Folding Chair, Red","Tenex Box, Industrial","Eldon Lockers, Blue","Kraft Business Envelopes, Set of 50","SanDisk Memory Card, USB"
RR-19315,Ralph Ritter,EU,"Canon Personal Copier, High-Speed","Stanley Pencil Sharpener, Fluorescent","Acco 3-Hole Punch, Durable","Ibico Index Tab, Clear","Ibico Hole Reinforcements, Durable"
RR-19315,Ralph Ritter,LATAM,"Sanford Pencil Sharpener, Water Color","Chromcraft Coffee Table, Fully Assembled","Stockwell Paper Clips, Bulk Pack","Tenex File Cart, Single Width","Sauder 3-Shelf Cabinet, Mobile"
RR-19315,Ralph Ritter,US,High-Back Leather Manager's Chair,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Globe Weis Peel & Seel First Class Envelopes,Imation Clip USB flash drive - 8 GB,"File Shuttle II and Handi-File, Black"
RR-19525,Rick Reed,APAC,"Belkin Keyboard, USB","SAFCO Steel Folding Chair, Red","Kraft Business Envelopes, Set of 50","Harbour Creations Shipping Labels, Laser Printer Compatible","Wilson Jones Index Tab, Recycled"
RR-19525,Rick Reed,EU,"Rogers Trays, Blue","Stiletto Letter Opener, Easy Grip","Avery Index Tab, Clear","Cardinal Hole Reinforcements, Recycled","Xerox Note Cards, Premium"
RR-19525,Rick Reed,LATAM,"Acco Binder, Economy","Dania Corner Shelving, Pine","Binney & Smith Highlighters, Water Color","Accos Paper Clips, Metal","Deflect-O Light Bulb, Black"
RR-19525,Rick Reed,US,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White","Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Fellowes PB200 Plastic Comb Binding Machine,netTALK DUO VoIP Telephone Service,9-3/4 Diameter Round Wall Clock
RR-9315,Ralph Ritter,Africa,"Boston Markers, Easy-Erase","Nokia Speaker Phone, Cordless","Advantus Clock, Durable","Cuisinart Blender, Black","Stanley Pencil Sharpener, Water Color"
RR-9315,Ralph Ritter,EMEA,"Sanford Sketch Pad, Fluorescent","Rogers Trays, Wire Frame","Konica Phone, Durable","Eldon Photo Frame, Erganomic","Acco Binder Covers, Clear"
RR-9525,Rick Reed,Canada,"Harbour Creations Bag Chairs, Red","Apple Speaker Phone, with Caller ID","Fellowes File Cart, Industrial","Binney & Smith Pencil Sharpener, Easy-Erase","Harbour Creations Legal Exhibit Labels, 5000 Label Set"
RR-9525,Rick Reed,EMEA,"Eldon Photo Frame, Erganomic","Konica Phone, Durable","Rogers Trays, Wire Frame","Sanford Sketch Pad, Fluorescent","Avery Binder, Clear"
RS-19420,Ricardo Sperren,APAC,"HP Fax and Copier, Digital","Xerox Parchment Paper, Multicolor","Konica Receipt Printer, Durable","SAFCO Steel Folding Chair, Red","Fiskars Ruler, Serrated"
RS-19420,Ricardo Sperren,EU,"Canon Personal Copier, High-Speed","Eldon File Cart, Single Width","Motorola Audio Dock, VoIP","Hon Rocking Chair, Black","Binney & Smith Canvas, Easy-Erase"
RS-19420,Ricardo Sperren,LATAM,"Office Star Chairmat, Adjustable","Avery 3-Hole Punch, Economy","Deflect-O Light Bulb, Black","Stockwell Clamps, Assorted Sizes","Accos Paper Clips, Metal"
RS-19420,Ricardo Sperren,US,Staples,Fellowes PB200 Plastic Comb Binding Machine,Revere Boxed Rubber Bands by Revere,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",White Computer Printout Paper by Universal
RS-19765,Roland Schwarz,APAC,"SAFCO Steel Folding Chair, Red","Eldon Door Stop, Erganomic","Fiskars Scissors, Steel","Ibico Binder Covers, Recycled","Avery Legal Exhibit Labels, Alphabetical"
RS-19765,Roland Schwarz,EU,"Novimex Steel Folding Chair, Black","Harbour Creations Color Coded Labels, Laser Printer Compatible","Fellowes Lockers, Single Width","GlobeWeis Manila Envelope, Recycled","Wilson Jones Binder, Recycled"
RS-19765,Roland Schwarz,LATAM,"Novimex Executive Leather Armchair, Adjustable","Stockwell Paper Clips, Bulk Pack","Accos Paper Clips, Metal","Stockwell Clamps, Assorted Sizes","Cardinal Binder, Recycled"
RS-19765,Roland Schwarz,US,Revere Boxed Rubber Bands by Revere,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,GBC Recycled VeloBinder Covers,Xerox 1959,"Bevis Oval Conference Table, Walnut"
RS-19870,Roy Skaria,APAC,"Wilson Jones Index Tab, Recycled","SAFCO Steel Folding Chair, Red","Tenex Box, Industrial","Avery Index Tab, Clear","Green Bar Message Books, 8.5 x 11"
RS-19870,Roy Skaria,EU,"Stanley Pencil Sharpener, Fluorescent","Canon Personal Copier, High-Speed","Acco 3-Hole Punch, Durable","Ibico Index Tab, Clear","Motorola Audio Dock, VoIP"
RS-19870,Roy Skaria,LATAM,"Fiskars Shears, Serrated","Stockwell Paper Clips, Bulk Pack","Ames Mailers, Recycled","Accos Paper Clips, Metal","Smead File Cart, Single Width"
RS-19870,Roy Skaria,US,Sauder Camden County Collection Library,Recycled Steel Personal File for Standard File Folders,Xerox 1962,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Newell 315
RS-9420,Ricardo Sperren,Africa,"Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Ibico Binder, Recycled","Stanley Pencil Sharpener, Water Color","Nokia Speaker Phone, Cordless"
RS-9420,Ricardo Sperren,Canada,"Accos Clamps, Bulk Pack","Avery Legal Exhibit Labels, 5000 Label Set","Binney & Smith Pencil Sharpener, Easy-Erase","Cardinal Binder Covers, Recycled","Sanford Canvas, Fluorescent"
RS-9420,Ricardo Sperren,EMEA,"Wilson Jones Binder, Clear","Rogers Trays, Wire Frame","Acco Binder Covers, Clear","Boston Canvas, Fluorescent","Stanley Sketch Pad, Fluorescent"
RS-9765,Roland Schwarz,Africa,"Smead File Cart, Single Width","Smead Round Labels, Alphabetical","Nokia Speaker Phone, Cordless","Sauder Floating Shelf Set, Mobile","Boston Markers, Easy-Erase"
RS-9765,Roland Schwarz,EMEA,"Rogers Trays, Wire Frame","Acco Binder Covers, Clear","Stanley Sketch Pad, Easy-Erase","Binney & Smith Sketch Pad, Water Color","Belkin Keyboard, Erganomic"
RS-9870,Roy Skaria,Africa,"Rogers Trays, Single Width","Boston Markers, Easy-Erase","Novimex Color Coded Labels, Adjustable","Nokia Speaker Phone, Cordless","Fiskars Letter Opener, Easy Grip"
